# Mario Party 4 (USA Rev 1) -- m444dll's demo ball, read out of a Dolphin
# reference capture with MemoryWatcher.  PLAN.md 27.1.
#
# Columns are the module's own lbl_1_bss_1888 (velocity, Vec) and lbl_1_bss_1894
# (position, Vec), read through the MemoryWatcher pointer chain
#     omDLLinfoTbl[slot] (0x801901E0 + 4*slot) -> omDllData.bss (+8) -> offset
# on every frame where omcurovl == 0x34 (DLL_m444dll).
#
# CHANGE ROWS ONLY: a row is written when the six words differ from the previous
# frame's.  A gap therefore means the ball state was BIT-IDENTICAL over that
# span -- which is what the pre-launch hold and the post-landing wait look like.
#
# Capture: port/ref/movies/m444-drop.txt, four CPU players (GWPlayerCfg[i].iscom
# poked to 1), GWSystem.mg_next parked at 43 from frame 9000, pinned reference
# user directory, CustomRTC 1041472800.  frame = the game's GlobalCounter.
frame,velx,vely,velz,posx,posy,posz
13107,-6.456188,10.927651,0.000000,-51.314648,-130.220566,0.000000
13108,-6.456188,11.227652,0.000000,-57.770832,-119.292931,0.000000
13109,-8.646963,-7.218762,0.000000,-64.270027,-113.703384,0.000000
13110,-8.646963,-6.918761,0.000000,-72.916985,-120.922157,0.000000
13111,-8.646962,-6.618761,0.000000,-81.563934,-127.840919,0.000000
13112,-8.646962,-6.318759,0.000000,-90.210892,-134.459671,0.000000
13113,-8.646961,-6.018759,0.000000,-98.857849,-140.778442,0.000000
13114,-8.646961,-5.718758,0.000000,-107.504807,-146.797211,0.000000
13115,-8.646961,-5.418758,0.000000,-116.151764,-152.515961,0.000000
13116,-8.646962,-5.118758,0.000000,-124.798729,-157.934738,0.000000
13117,6.224570,-7.069544,0.000000,-131.031418,-163.666107,0.000000
13118,6.224570,-6.769543,0.000000,-124.806847,-170.735641,0.000000
13119,6.224571,-6.469543,0.000000,-118.582283,-177.505173,0.000000
13120,6.224570,-6.169543,0.000000,-112.357712,-183.974701,0.000000
13121,6.224570,-5.869543,0.000000,-106.133148,-190.144241,0.000000
13122,6.224570,-5.569543,0.000000,-99.908569,-196.013794,0.000000
13123,6.224569,-5.269542,0.000000,-93.684006,-201.583344,0.000000
13124,6.224569,-4.969542,0.000000,-87.459435,-206.852890,0.000000
13125,6.224569,-4.669541,0.000000,-81.234863,-211.822433,0.000000
13126,6.224569,-4.369541,0.000000,-75.010292,-216.491974,0.000000
13127,6.224569,-4.069541,0.000000,-68.785721,-220.861511,0.000000
13128,6.224569,-3.769541,0.000000,-62.561150,-224.931061,0.000000
13129,6.224569,-3.469541,0.000000,-56.336582,-228.700592,0.000000
13130,6.224568,-3.169541,0.000000,-50.112015,-232.170151,0.000000
13131,6.224567,-2.869541,0.000000,-43.887444,-235.339706,0.000000
13132,6.224567,-2.569541,0.000000,-37.662876,-238.209244,0.000000
13133,6.224568,-2.269541,0.000000,-31.438309,-240.778778,0.000000
13134,6.224567,-1.969541,0.000000,-25.213743,-243.048309,0.000000
13135,6.224567,-1.669541,0.000000,-18.989176,-245.017838,0.000000
13136,6.224566,-1.369541,0.000000,-12.764609,-246.687393,0.000000
13137,6.224566,-1.069541,0.000000,-6.540043,-248.056946,0.000000
13138,6.224566,-0.769541,0.000000,-0.315477,-249.126480,0.000000
13139,6.224566,-0.469541,0.000000,5.909089,-249.896027,0.000000
13140,6.224565,-0.169541,0.000000,12.133654,-250.365570,0.000000
13141,6.224565,0.130459,0.000000,18.358219,-250.535110,0.000000
13142,6.224565,0.430459,0.000000,24.582785,-250.404648,0.000000
13143,6.224564,0.730459,0.000000,30.807348,-249.974182,0.000000
13144,6.224564,1.030459,0.000000,37.031914,-249.243713,0.000000
13145,6.224565,1.330459,0.000000,43.256477,-248.213257,0.000000
13146,6.224565,1.630459,0.000000,49.481037,-246.882812,0.000000
13147,6.224565,1.930459,0.000000,55.705601,-245.252350,0.000000
13148,6.224565,2.230459,0.000000,61.930164,-243.321884,0.000000
13149,6.224565,2.530458,0.000000,68.154724,-241.091415,0.000000
13150,6.224565,2.830459,0.000000,74.379288,-238.560959,0.000000
13151,6.224564,3.130459,0.000000,80.603859,-235.730515,0.000000
13152,-4.715850,5.043396,0.000000,78.455887,-230.817795,0.000000
13153,-4.715850,5.343396,0.000000,73.740028,-225.774399,0.000000
13154,-4.715850,5.643397,0.000000,69.024178,-220.431015,0.000000
13155,-4.715851,5.943397,0.000000,64.308334,-214.787628,0.000000
13156,-4.715851,6.243396,0.000000,59.592484,-208.844238,0.000000
13157,-4.715851,6.543397,0.000000,54.876633,-202.600830,0.000000
13158,-4.715851,6.843397,0.000000,50.160778,-196.057434,0.000000
13159,-4.715851,7.143398,0.000000,45.444927,-189.214050,0.000000
13160,-4.715851,7.443398,0.000000,40.729080,-182.070663,0.000000
13161,-4.715852,7.743397,0.000000,36.013233,-174.627274,0.000000
13162,-4.715851,8.043396,0.000000,31.297380,-166.883896,0.000000
13163,-4.715851,8.343396,0.000000,26.581530,-158.840515,0.000000
13164,-4.715850,8.643396,0.000000,21.865681,-150.497147,0.000000
13165,-4.715850,8.943397,0.000000,17.149828,-141.853729,0.000000
13166,-4.715850,9.243397,0.000000,12.433978,-132.910355,0.000000
13167,-4.715850,9.543397,0.000000,7.718128,-123.666969,0.000000
13168,-4.715849,9.843396,0.000000,3.002279,-114.123581,0.000000
13169,-4.715850,10.143396,0.000000,-1.713571,-104.280197,0.000000
13170,-4.715850,10.443395,0.000000,-6.429420,-94.136810,0.000000
13171,-4.278792,9.433056,0.000000,-11.145269,-83.693420,0.000000
13172,-4.717198,8.873158,0.000000,-15.424062,-74.260361,0.000000
13173,-9.814544,-1.745594,0.000000,-22.870047,-71.213303,0.000000
13174,-7.731706,-1.144177,0.000000,-32.684586,-72.958900,0.000000
13175,-6.562863,-0.924108,0.000000,-40.416294,-74.103073,0.000000
13176,-1.192973,-5.949658,0.000000,-45.920464,-76.547020,0.000000
13177,-1.192973,-5.649658,0.000000,-47.113438,-82.496674,0.000000
13178,-1.192973,-5.349657,0.000000,-48.306412,-88.146332,0.000000
13179,0.583079,-4.929410,0.000000,-48.420021,-93.585495,0.000000
13180,0.583079,-4.629410,0.000000,-47.836941,-98.514908,0.000000
13181,0.583079,-4.329410,0.000000,-47.253864,-103.144318,0.000000
13182,0.583079,-4.029408,0.000000,-46.670784,-107.473732,0.000000
13183,0.583079,-3.729408,0.000000,-46.087708,-111.503143,0.000000
13184,0.583079,-3.429408,0.000000,-45.504627,-115.232552,0.000000
13185,0.583079,-3.129408,0.000000,-44.921547,-118.661964,0.000000
13186,0.583079,-2.829409,0.000000,-44.338467,-121.791374,0.000000
13187,0.583079,-2.529409,0.000000,-43.755386,-124.620781,0.000000
13188,0.583078,-2.229409,0.000000,-43.172306,-127.150192,0.000000
13189,0.583079,-1.929409,0.000000,-42.589226,-129.379608,0.000000
13190,0.583079,-1.629410,0.000000,-42.006145,-131.309021,0.000000
13191,0.583079,-1.329409,0.000000,-41.423065,-132.938431,0.000000
13192,0.583078,-1.029410,0.000000,-40.839985,-134.267838,0.000000
13193,0.583078,-0.729410,0.000000,-40.256905,-135.297241,0.000000
13194,0.583079,-0.429410,0.000000,-39.673824,-136.026657,0.000000
13195,0.583079,-0.129410,0.000000,-39.090744,-136.456070,0.000000
13196,0.583079,0.170590,0.000000,-38.507664,-136.585480,0.000000
13197,0.583079,0.470590,0.000000,-37.924583,-136.414886,0.000000
13198,0.583079,0.770590,0.000000,-37.341503,-135.944290,0.000000
13199,0.583079,1.070590,0.000000,-36.758423,-135.173706,0.000000
13200,0.583079,1.370590,0.000000,-36.175343,-134.103119,0.000000
13201,0.583079,1.670590,0.000000,-35.592262,-132.732529,0.000000
13202,0.583079,1.970590,0.000000,-35.009182,-131.061935,0.000000
13203,0.583079,2.270590,0.000000,-34.426102,-129.091339,0.000000
13204,0.583079,2.570590,0.000000,-33.843021,-126.820747,0.000000
13205,0.583078,2.870590,0.000000,-33.259941,-124.250160,0.000000
13206,0.583078,3.170590,0.000000,-32.676861,-121.379570,0.000000
13207,0.583079,3.470590,0.000000,-32.093784,-118.208977,0.000000
13208,0.583079,3.770590,0.000000,-31.510706,-114.738388,0.000000
13209,0.583078,4.070590,0.000000,-30.927628,-110.967796,0.000000
13210,0.583078,4.370589,0.000000,-30.344549,-106.897209,0.000000
13211,0.583078,4.670589,0.000000,-29.761471,-102.526619,0.000000
13212,0.583078,4.970590,0.000000,-29.178394,-97.856033,0.000000
13213,0.583078,5.270590,0.000000,-28.595316,-92.885445,0.000000
13214,0.560223,4.954352,0.000000,-28.012238,-87.614853,0.000000
13215,0.636800,5.157815,0.000000,-27.452013,-82.660500,0.000000
13216,0.854647,5.838606,0.000000,-26.815214,-77.502686,0.000000
13217,1.638176,6.842846,0.000000,-25.960567,-71.664078,0.000000
13218,3.563581,-1.920804,0.000000,-20.871437,-69.287750,0.000000
13219,2.005367,-1.541112,0.000000,-17.307858,-71.208557,0.000000
13220,0.854701,-1.118979,0.000000,-15.302490,-72.749672,0.000000
13221,-0.049376,-0.708379,0.000000,-14.447789,-73.868652,0.000000
13222,-0.824004,-0.299424,0.000000,-14.497166,-74.577034,0.000000
13223,-1.556689,0.139070,0.000000,-15.321169,-74.876457,0.000000
13224,-2.314094,0.654472,0.000000,-16.877857,-74.737389,0.000000
13225,-3.137671,1.324325,0.000000,-19.191950,-74.082916,0.000000
13226,-3.956182,2.340075,0.000000,-22.329620,-72.758591,0.000000
13227,-1.789827,2.705746,0.000000,-26.285803,-70.418518,0.000000
13228,0.526509,-2.548923,0.000000,-28.200605,-70.006439,0.000000
13229,1.644304,-1.154245,0.000000,-27.674097,-72.555359,0.000000
13230,1.892627,0.523908,0.000000,-26.029793,-73.709602,0.000000
13231,1.243735,2.075576,0.000000,-24.137167,-73.185692,0.000000
13232,-0.443214,2.672370,0.000000,-22.893433,-71.110115,0.000000
13233,-3.268865,-2.565005,0.000000,-23.591917,-68.855164,0.000000
13234,-1.549326,-1.216271,0.000000,-26.860783,-71.420166,0.000000
13235,-0.156938,-0.123701,0.000000,-28.410109,-72.636436,0.000000
13236,1.080395,0.847397,0.000000,-28.567047,-72.760139,0.000000
13237,2.301882,1.806320,0.000000,-27.486652,-71.912743,0.000000
13238,3.627846,2.854506,0.000000,-25.184771,-70.106422,0.000000
13239,1.209951,-2.686426,0.000000,-21.500385,-70.221931,0.000000
13240,-0.141695,-1.665788,0.000000,-20.290436,-72.908356,0.000000
13241,-1.086663,-0.549153,0.000000,-20.432131,-74.574142,0.000000
13242,-1.759884,0.640174,0.000000,-21.518793,-75.123299,0.000000
13243,-2.141695,1.987918,0.000000,-23.278677,-74.483124,0.000000
13244,-1.670913,3.517930,0.000000,-25.420372,-72.495209,0.000000
13245,0.080176,2.372526,0.000000,-27.091286,-68.977280,0.000000
13246,3.157543,-1.728886,0.000000,-26.083485,-69.874306,0.000000
13247,1.457864,-0.511439,0.000000,-22.925941,-71.603195,0.000000
13248,-0.051995,0.345002,0.000000,-21.468077,-72.114632,0.000000
13249,-1.481711,1.029856,0.000000,-21.520071,-71.769630,0.000000
13250,-3.009784,1.532297,0.000000,-23.001781,-70.739777,0.000000
13251,-1.261607,0.186291,0.000000,-26.011564,-69.207481,0.000000
13252,0.472679,-0.540360,0.000000,-27.273170,-69.021187,0.000000
13253,0.000000,0.000000,0.000000,-25.049999,-70.000000,0.000000
13590,0.000000,-30.000000,0.000000,128.000000,-100.000000,0.000000
13830,0.000000,-17.699999,0.000000,128.000000,-118.000000,0.000000
13831,0.000000,-17.399998,0.000000,128.000000,-135.699997,0.000000
13832,0.000000,-17.099997,0.000000,128.000000,-153.099991,0.000000
13833,0.000000,-16.799995,0.000000,128.000000,-170.199982,0.000000
13834,0.000000,-16.499994,0.000000,128.000000,-186.999969,0.000000
13835,0.000000,-16.199991,0.000000,128.000000,-203.499969,0.000000
13836,0.000000,-15.899991,0.000000,128.000000,-219.699966,0.000000
13837,0.000000,-15.599989,0.000000,128.000000,-235.599960,0.000000
13838,0.000000,-15.299989,0.000000,128.000000,-251.199951,0.000000
13839,0.000000,-14.999989,0.000000,128.000000,-266.499939,0.000000
13840,0.000000,-14.699986,0.000000,128.000000,-281.499939,0.000000
13841,0.000000,-14.399985,0.000000,128.000000,-296.199921,0.000000
13842,0.000000,-14.099985,0.000000,128.000000,-310.599915,0.000000
13843,0.000000,-13.799985,0.000000,128.000000,-324.699890,0.000000
13844,0.000000,-13.499986,0.000000,128.000000,-338.499878,0.000000
13845,0.000000,-13.199985,0.000000,128.000000,-351.999878,0.000000
13846,0.000000,-12.899985,0.000000,128.000000,-365.199860,0.000000
13847,0.000000,-12.599984,0.000000,128.000000,-378.099854,0.000000
13848,0.000000,-12.299985,0.000000,128.000000,-390.699829,0.000000
13849,0.000000,-11.999985,0.000000,128.000000,-402.999817,0.000000
13850,-6.098188,-9.473541,0.000000,123.122513,-413.628601,0.000000
13851,-6.098188,-9.173541,0.000000,117.024338,-423.102112,0.000000
13852,-6.098188,-8.873541,0.000000,110.926155,-432.275665,0.000000
13853,-6.098187,-8.573541,0.000000,104.827980,-441.149231,0.000000
13854,-7.915444,-5.973821,0.000000,97.103928,-448.197601,0.000000
13855,-7.915443,-5.673820,0.000000,89.188477,-454.171387,0.000000
13856,-7.915444,-5.373820,0.000000,81.273033,-459.845184,0.000000
13857,-8.427136,-2.293438,0.000000,70.484406,-465.624908,0.000000
13858,-8.427136,-1.993438,0.000000,62.057274,-467.918304,0.000000
13859,-8.427136,-1.693438,0.000000,53.630135,-469.911713,0.000000
13860,-8.427135,-1.393438,0.000000,45.202999,-471.605133,0.000000
13861,-8.427135,-1.093438,0.000000,36.775864,-472.998566,0.000000
13862,-8.427135,-0.793438,0.000000,28.348730,-474.092010,0.000000
13863,-8.427134,-0.493438,0.000000,19.921598,-474.885468,0.000000
13864,-8.427134,-0.193438,0.000000,11.494465,-475.378906,0.000000
13865,-8.427133,0.106562,0.000000,3.067332,-475.572357,0.000000
13866,-8.427132,0.406562,0.000000,-5.359799,-475.465790,0.000000
13867,-8.427131,0.706562,0.000000,-13.786929,-475.059235,0.000000
13868,-8.427131,1.006562,0.000000,-22.214058,-474.352692,0.000000
13869,-8.427131,1.306562,0.000000,-30.641190,-473.346130,0.000000
13870,-8.427132,1.606562,0.000000,-39.068321,-472.039581,0.000000
13871,-8.427131,1.906562,0.000000,-47.495453,-470.433044,0.000000
13872,-8.427130,2.206562,0.000000,-55.922581,-468.526489,0.000000
13873,-8.427130,2.506562,0.000000,-64.349709,-466.319946,0.000000
13874,-8.427130,2.806561,0.000000,-72.776833,-463.813385,0.000000
13875,-6.510270,5.806764,0.000000,-80.649132,-459.998383,0.000000
13876,-6.510271,6.106764,0.000000,-87.159393,-454.191589,0.000000
13877,-6.510270,6.406765,0.000000,-93.669662,-448.084839,0.000000
13878,-6.510270,6.706764,0.000000,-100.179939,-441.678101,0.000000
13879,-6.510269,7.006764,0.000000,-106.690216,-434.971344,0.000000
13880,-6.510268,7.306765,0.000000,-113.200478,-427.964600,0.000000
13881,-6.510267,7.606765,0.000000,-119.710739,-420.657806,0.000000
13882,-1.837991,9.734453,0.000000,-125.189728,-412.451324,0.000000
13883,-1.837991,10.034453,0.000000,-127.027710,-402.716888,0.000000
13884,-1.837990,10.334453,0.000000,-128.865707,-392.682465,0.000000
13885,-1.837991,10.634453,0.000000,-130.703720,-382.348022,0.000000
13886,0.891990,10.621963,0.000000,-131.843018,-371.663025,0.000000
13887,0.891990,10.921963,0.000000,-130.951050,-361.041077,0.000000
13888,0.891990,11.221961,0.000000,-130.059036,-350.119110,0.000000
13889,0.891990,11.521961,0.000000,-129.167068,-338.897156,0.000000
13890,0.891990,11.821960,0.000000,-128.275085,-327.375183,0.000000
13891,0.891990,12.121961,0.000000,-127.383102,-315.553253,0.000000
13892,0.891990,12.421959,0.000000,-126.491104,-303.431274,0.000000
13893,0.891990,12.721959,0.000000,-125.599121,-291.009247,0.000000
13894,0.891990,13.021958,0.000000,-124.707115,-278.287323,0.000000
13895,0.891990,13.321958,0.000000,-123.815125,-265.265381,0.000000
13896,0.891990,13.621959,0.000000,-122.923134,-251.943451,0.000000
13897,0.891990,13.921958,0.000000,-122.031158,-238.321487,0.000000
13898,0.822058,13.130476,0.000000,-122.812111,-219.768448,0.000000
13899,-0.395167,12.923754,0.000000,-123.317772,-206.623016,0.000000
13900,-0.395167,13.223754,0.000000,-123.712952,-193.699280,0.000000
13901,-0.395167,13.523753,0.000000,-124.108109,-180.475540,0.000000
13902,-0.395167,13.823753,0.000000,-124.503281,-166.951797,0.000000
13903,-0.395167,14.123754,0.000000,-124.898453,-153.128021,0.000000
13904,-0.395167,14.423754,0.000000,-125.293610,-139.004272,0.000000
13905,-0.395167,14.723754,0.000000,-125.688782,-124.580536,0.000000
13906,-0.395167,15.023753,0.000000,-126.083961,-109.856796,0.000000
13907,-0.395167,15.323751,0.000000,-126.479126,-94.833046,0.000000
13908,-0.156318,14.802692,0.000000,-126.874298,-79.509308,0.000000
13909,9.355628,-4.880878,0.000000,-122.902237,-71.509277,0.000000
13910,-0.384021,-8.085691,0.000000,-119.204987,-81.042015,0.000000
13911,-0.348931,-7.265414,0.000000,-119.589005,-89.127701,0.000000
13912,-0.348931,-6.965414,0.000000,-119.937935,-96.393112,0.000000
13913,-0.348931,-6.665414,0.000000,-120.286858,-103.358536,0.000000
13914,-0.348931,-6.365413,0.000000,-120.635796,-110.023949,0.000000
13915,-0.348931,-6.065413,0.000000,-120.984726,-116.389359,0.000000
13916,-0.348931,-5.765412,0.000000,-121.333664,-122.454773,0.000000
13917,-0.348931,-5.465412,0.000000,-121.682602,-128.220184,0.000000
13918,-0.348931,-5.165411,0.000000,-122.031532,-133.685608,0.000000
13919,-0.348931,-4.865412,0.000000,-122.380463,-138.851013,0.000000
13920,-0.348931,-4.565411,0.000000,-122.729393,-143.716415,0.000000
13921,-0.348931,-4.265411,0.000000,-123.078323,-148.281830,0.000000
13922,-0.348931,-3.965411,0.000000,-123.427254,-152.547241,0.000000
13923,-0.348931,-3.665411,0.000000,-123.776184,-156.512650,0.000000
13924,-0.348931,-3.365412,0.000000,-124.125114,-160.178055,0.000000
13925,-0.348931,-3.065412,0.000000,-124.474045,-163.543472,0.000000
13926,-0.348931,-2.765412,0.000000,-124.822975,-166.608887,0.000000
13927,-0.348931,-2.465412,0.000000,-125.171906,-169.374298,0.000000
13928,-0.348931,-2.165412,0.000000,-125.520836,-171.839706,0.000000
13929,-0.348931,-1.865412,0.000000,-125.869766,-174.005112,0.000000
13930,-0.348931,-1.565412,0.000000,-126.218697,-175.870529,0.000000
13931,-0.348931,-1.265412,0.000000,-126.567627,-177.435944,0.000000
13932,-0.348931,-0.965412,0.000000,-126.916557,-178.701355,0.000000
13933,-0.348931,-0.665412,0.000000,-127.265488,-179.666763,0.000000
13934,-0.348931,-0.365412,0.000000,-127.614418,-180.332169,0.000000
13935,-0.348931,-0.065412,0.000000,-127.963348,-180.697586,0.000000
13936,-0.348931,0.234588,0.000000,-128.312286,-180.763000,0.000000
13937,-0.348931,0.534588,0.000000,-128.661224,-180.528412,0.000000
13938,-0.348931,0.834588,0.000000,-129.010162,-179.993820,0.000000
13939,-0.348931,1.134588,0.000000,-129.359100,-179.159225,0.000000
13940,-0.348931,1.434588,0.000000,-129.708038,-178.024643,0.000000
13941,-0.348931,1.734588,0.000000,-130.056976,-176.590057,0.000000
13942,-0.348931,2.034588,0.000000,-130.405914,-174.855469,0.000000
13943,-0.348931,2.334587,0.000000,-130.754852,-172.820877,0.000000
13944,-0.348931,2.634587,0.000000,-131.103790,-170.486282,0.000000
13945,-0.348931,2.934587,0.000000,-131.452728,-167.851700,0.000000
13946,-0.348931,3.234587,0.000000,-131.801666,-164.917114,0.000000
13947,0.168214,3.418686,0.000000,-131.985779,-161.670731,0.000000
13948,0.168214,3.718686,0.000000,-131.817566,-158.252045,0.000000
13949,0.168214,4.018685,0.000000,-131.649353,-154.533356,0.000000
13950,0.168214,4.318685,0.000000,-131.481140,-150.514664,0.000000
13951,0.168214,4.618684,0.000000,-131.312927,-146.195984,0.000000
13952,0.168214,4.918684,0.000000,-131.144714,-141.577301,0.000000
13953,0.168214,5.218685,0.000000,-130.976501,-136.658615,0.000000
13954,0.168214,5.518685,0.000000,-130.808289,-131.439926,0.000000
13955,0.168214,5.818685,0.000000,-130.640076,-125.921234,0.000000
13956,0.168214,6.118685,0.000000,-130.471863,-120.102547,0.000000
13957,0.168214,6.418685,0.000000,-130.303650,-113.983871,0.000000
13958,0.168214,6.718685,0.000000,-130.135422,-107.565186,0.000000
13959,0.168214,7.018685,0.000000,-129.967209,-100.846497,0.000000
13960,0.168214,7.318685,0.000000,-129.798981,-93.827812,0.000000
13961,0.228463,6.861583,0.000000,-129.630753,-86.509132,0.000000
13962,0.595656,7.030190,0.000000,-129.402283,-79.647552,0.000000
13963,1.803449,7.198584,0.000000,-128.806625,-72.617363,0.000000
13964,4.788013,-0.325394,0.000000,-123.078758,-71.222099,0.000000
13965,-2.663025,-2.785196,0.000000,-121.324623,-73.599014,0.000000
13966,-2.608716,-1.169778,0.000000,-123.987648,-76.384209,0.000000
13967,-2.093958,0.148584,0.000000,-126.596367,-77.553986,0.000000
13968,-1.361562,1.183235,0.000000,-128.690323,-77.405403,0.000000
13969,-0.469955,1.995366,0.000000,-130.051880,-76.222168,0.000000
13970,0.612987,2.588815,0.000000,-130.521835,-74.226799,0.000000
13971,2.459543,2.582850,0.000000,-129.575897,-71.740463,0.000000
13972,4.871503,0.423723,0.000000,-126.594551,-69.903023,0.000000
13973,1.731091,-2.101308,0.000000,-122.098007,-70.788452,0.000000
13974,0.324321,-1.121714,0.000000,-120.366913,-72.889763,0.000000
13975,-0.767115,-0.152609,0.000000,-120.042595,-74.011475,0.000000
13976,-1.690017,0.856014,0.000000,-120.809708,-74.164085,0.000000
13977,-2.476912,2.035145,0.000000,-122.499725,-73.308075,0.000000
13978,-2.263583,3.704000,0.000000,-124.976639,-71.272934,0.000000
13979,1.195823,-2.163904,0.000000,-125.990952,-71.800095,0.000000
13980,0.993499,-0.346579,0.000000,-124.795128,-73.963997,0.000000
13981,0.478288,1.183943,0.000000,-123.801628,-74.310577,0.000000
13982,-0.347052,2.515451,0.000000,-123.323341,-73.126633,0.000000
13983,-1.996593,3.038108,0.000000,-123.670395,-70.611183,0.000000
13984,0.307417,-1.340035,0.000000,-122.427811,-71.186211,0.000000
13985,-0.938812,-0.139700,0.000000,-122.120392,-72.526245,0.000000
13986,-1.827958,1.224591,0.000000,-123.059204,-72.665947,0.000000
13987,-1.789974,2.951896,0.000000,-124.887161,-71.441353,0.000000
13988,1.826607,-1.910876,0.000000,-126.051559,-70.720573,0.000000
13989,1.156386,-0.064418,0.000000,-124.224953,-72.631447,0.000000
13990,0.069091,1.298243,0.000000,-123.068565,-72.695862,0.000000
13991,-1.377286,2.174070,0.000000,-122.999474,-71.397621,0.000000
13992,-3.387874,-1.394830,0.000000,-124.468994,-69.310791,0.000000
13993,-1.393121,-0.846340,0.000000,-127.856873,-70.705620,0.000000
13994,0.199853,-0.230878,0.000000,-129.250000,-71.551956,0.000000
13995,1.605355,0.419697,0.000000,-129.050140,-71.782837,0.000000
13996,2.947160,1.215386,0.000000,-127.444786,-71.363136,0.000000
13997,0.783944,1.643384,0.000000,-124.497627,-70.147751,0.000000
13998,-0.442106,-0.480855,0.000000,-122.454483,-70.517754,0.000000
13999,0.000000,0.000000,0.000000,-125.000000,-70.000000,0.000000
21381,0.000000,-30.000000,0.000000,128.000000,-100.000000,0.000000
21574,0.000000,-15.999997,0.000000,128.000000,-116.299995,0.000000
21575,0.000000,-15.699994,0.000000,128.000000,-132.299988,0.000000
21576,0.000000,-15.399993,0.000000,128.000000,-147.999985,0.000000
21577,0.000000,-15.099994,0.000000,128.000000,-163.399979,0.000000
21578,0.000000,-14.799993,0.000000,128.000000,-178.499969,0.000000
21579,0.000000,-14.499991,0.000000,128.000000,-193.299957,0.000000
21580,0.000000,-14.199992,0.000000,128.000000,-207.799942,0.000000
21581,0.000000,-13.899992,0.000000,128.000000,-221.999939,0.000000
21582,0.000000,-13.599992,0.000000,128.000000,-235.899933,0.000000
21583,0.000000,-13.299991,0.000000,128.000000,-249.499924,0.000000
21584,0.000000,-12.999990,0.000000,128.000000,-262.799896,0.000000
21585,0.000000,-12.699988,0.000000,128.000000,-275.799896,0.000000
21586,0.000000,-12.399987,0.000000,128.000000,-288.499878,0.000000
21587,0.000000,-12.099987,0.000000,128.000000,-300.899872,0.000000
21588,0.000000,-11.799987,0.000000,128.000000,-312.999847,0.000000
21589,0.000000,-11.499986,0.000000,128.000000,-324.799835,0.000000
21590,0.000000,-11.199984,0.000000,128.000000,-336.299805,0.000000
21591,0.000000,-10.899983,0.000000,128.000000,-347.499786,0.000000
21592,0.000000,-10.599983,0.000000,128.000000,-358.399780,0.000000
21593,0.000000,-10.299982,0.000000,128.000000,-368.999756,0.000000
21594,0.000000,-9.999982,0.000000,128.000000,-379.299744,0.000000
21595,0.000000,-9.699982,0.000000,128.000000,-389.299713,0.000000
21596,0.000000,-9.399980,0.000000,128.000000,-398.999695,0.000000
21597,-4.776910,-7.355936,0.000000,126.922981,-408.204254,0.000000
21598,-4.776910,-7.055936,0.000000,122.146072,-415.560181,0.000000
21599,-4.776911,-6.755937,0.000000,117.369164,-422.616089,0.000000
21600,-4.776911,-6.455937,0.000000,112.592255,-429.372009,0.000000
21601,-4.776911,-6.155937,0.000000,107.815338,-435.827972,0.000000
21602,-4.776911,-5.855935,0.000000,103.038429,-441.983917,0.000000
